Course Code,Course Name,Department,Professor,Course Ratings,Quarter,Year,Grade,Review Date,Review Text,Review Upvote,Review Downvote,Review Sentiment Label,Review Sentiment Score
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,01/14/2014,==I TOOK ECON 1 WITH ROJAS==Rojas was a good professor. He gives a lot of practice questions before exams that are helpful for the exams. He explained the course principles very plainly. I liked him.,0,0,POSITIVE,0.9985437393188477
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,08/01/2013,"****ECON 1*****Its Econ 1, but I'm a lit major so I was nervous anyways.  It's easy. I went to class and read the book, but you could probably just do one or the other.Grade consisted of 2 midterms and a final, test questions were pretty straightforward, but not 100% giveaways, however so long as you know the concepts behind the material you will be fine.Homework is not collected, but worth doing as test prep.Rojas is very organized, but I got the feeling he is so smart that he overcompensated with our econ 1 class, and dumbed it down a little too much.  Still, he is nice enough, and the course content really is interesting.",0,0,POSITIVE,0.9940968751907349
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,03/16/2013,"*i took econ 1 with him*Prof.Rojas is a really really nice and patient person but the problem is he is so patient in answering every question and making sure everybody is clear about his point that he goes through materials too slowly. He doesn't care how many chapters he is behind his syllabus(somehow, he managed to be one week behind his syllabus by the end of second week). His pace is exceptionally slow but I feel like he is not spending the time in the ""most valued uses""-- to borrow the term I've learnt from this course. He seems to have OCT for drawing graphs and marking and highlighting each area with the correct color which takes forever. If  you just sit in his lecture and copy his notes, the endless graphs drive you passive. However, when he does go to the pretty hard and dense materials, I feel like he suddenly accelerates. At first I thought it was just me who had problems comprehending those parts so maybe he is right in going fast over those parts. However, from the questions others asked in class, I realized that most people were stuck at the same place like me. This means that he may not have a clear evaluation of what's difficult for us and what's essential, not to mention his random priority for allocating time.   His exams are really really easy. As long as you've studies the practice exams he posted. As a result, THE CURVE IS EXCEPTIONALLY HIGH. THE MEDIAN FOR SECOND MIDTERM IN MY LECTURE IS 96. Enough said.Now I am studying for his final and I think I feel like I need endless cramming because I dont want to fail this class with a, say, 89 in final",0,0,NEGATIVE,0.9975494742393494
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,01/08/2013,"I took ECON 41 and ECON 103 with Rojas. I really liked him for 103. People always make Econometrics sound super scary and hard, but Rojas breaks down the material and makes it fairly easy. The homework is ridiculously long at times, but if you do all the problems, you should get full credit. Since the homework is 25% of your grade, that gives you some easy points. His tests are very fair, nothing that would be out of the blue and surprise you.Rojas is a truly nice guy that really cares about his students. Go to his office hours, he explains things very well. If he sees that you genuinely put effort into his class, he's always willing to help out.In 41 he got a little technical and spoke in a very statistical language, so he was an ok professor for that class, but an excellent professor for 103, also because 103 is just infinitely more interesting!I HIGHLY recommend taking Rojas for 103!! It will be one of the best Econ classes you'll take at UCLA!!",0,0,POSITIVE,0.9984435439109802
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,12/21/2012,"ECON 1 w/ Rojas. he cares a lot about his students tries to make lectures interactive and doesnt get disheartened at the poor responses of the class. also, he goes through the chapters at a very slow pace which made him skip 4 chapters from the syllabus.",0,0,NEGATIVE,0.992938220500946
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,12/21/2012,I took ECON1 with this prof and he's an average-ish prof. He focuses too much on writing every damn word on the blackboard leading to lesser explanation of stuff. His classwork may seem easy but his midterms and the final are much harder than expected. there is no required homework. just two midterms and a final. make sure you do the practice midterm questions he posts because a lot of them are repeatd on the actual midterm and the difficulty level is the same as that on the final and midterm. go to class because he does not post lecture notes or powerpoint slides. the ta's are sucky. i could be a better ta than them. i tried different discussion sections to check out each ta but all of them dont know the material and make too many mistakes. ,0,0,NEGATIVE,0.9988773465156555
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,12/19/2012,"**I TOOK ECON 1 WITH ROJAS**Rojas really seemed to cared about the well-being of his students. He went through the material slowly, without caring that we didn't get through all the chapters. He used the blackboard instead of powerpoints - which I really liked, because it forced him to fully explain each graph instead of just pointing to it on a powerpoint. The book for this class was alright, although his lectures definitely covered more material and I thought they were necessary. The homework (not turned in) was way easier than the exams, so that wasn't too helpful. I would recommend focusing more on the practice midterms (posted online) than the textbook homework. ",0,0,POSITIVE,0.9881649017333984
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,04/10/2012,Econ 106V: InvestmentsAvoid Rojas at all costs. ,0,0,POSITIVE,0.8252363801002502
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,04/02/2012,"Econ 187 - Economic ForecastingIt really comes down to one thing: do you know R code and econometrics?Do NOT take this class if you've never taken econometrics or are not good at econometrics. This professor is very smart, but he may be a little too smart for the undergraduate level. If you're looking for a class to learn something useful and couldn't care less about your grade, go ahead and take it. If you care about your grades at all (even a little), do not take this class. The final was horrible; no one scored higher than 79.",0,0,NEGATIVE,0.9979031085968018
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,03/28/2012,"Course: Econ 106VWith doctoral degrees in  statistics and astrophysics, Dr. Rojas brings in an interesting perspective to investments. What I liked about the class was that he was concerned about student learning and he tried his best to stay at a pace that wouldn't result in students falling behind. The class is structured mostly around PPT slides, which he posts online. These provide a decent framework to start with. Because the assigned textbook is difficult to navigate through (it's a free online version that has lots of hiccups), I'd recommend buying something more substantial. You have to really know the material inside and out to do well; the test problems will be much more sophisticated than the problems in the slides. With regards to the lab sections, just try your best. I think your best bet is to figure them out with your team and not depend entirely on the TAs. These labs helped me improve my Excel skills and added some value to the course. ",0,0,POSITIVE,0.9890896677970886
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,12/09/2011,about to fail the econ 41 final! :) ,0,0,NEGATIVE,0.999733030796051
STATS CM185,Statistical Methods for Physical Sciences,Statistics,Randall Rojas,"{'Overall': 3.8, 'Users': 29.0, 'Easiness': 2.3, 'Clarity': 3.3, 'Workload': 2.5, 'Helpfulness': 3.5}",,,,06/27/2011,"economics 41, not statisticsI had to switch out. This guy was pretty bad, and the textbook is even worse. Rarely available and hardly ever in his office, grades are on a harsh curve and can drop your primary score if you're trying to get into a certain major. I would wait till Hahn teaches this course.",0,0,NEGATIVE,0.9996769428253174
STATS 257,"Design, Analysis, and Modeling for Embedded Sensing",Statistics,Randall Rojas,"{'Overall': 3.7, 'Users': 7.0, 'Easiness': 2.5, 'Clarity': 3.5, 'Workload': 2.8, 'Helpfulness': 3.8}",,,,04/01/2014,Selling hardcover textbook Used for econ 1 and 2. No writings or highlights. Great condition. Call/text me at 818 669-8152 if interested or email at medvinb1372@ucla.edu. Price is $35. ,0,0,NEGATIVE,0.9984925985336304
STATS 12,Introduction to Statistical Methods for Geography and Environmental Studies,Statistics,Robert L Gould,"{'Overall': nan, 'Users': nan, 'Easiness': nan, 'Clarity': nan, 'Workload': nan, 'Helpfulness': nan}",,,,,,,,,
STATS 12,Introduction to Statistical Methods for Geography and Environmental Studies,Statistics,Gretchen G Davis,"{'Overall': 3.7, 'Users': 8.0, 'Easiness': 2.3, 'Clarity': 3.9, 'Workload': 2.6, 'Helpfulness': 3.7}",,,,12/14/2007,"Prof Davis was not that bad.  She was very good at making the students understand the subject.  Her tests were not that hard.  I went in feeling really confident but left feeling like I failed, however I did really well on all the tests.  The book she uses is really good and if you read all of the text then you'll understand the homework.  However, her tests are the worst things ever.  You can read all the texts but do horrible on them.  She's a horrible multiple choice question writer.  The quizzes are very confusing and all the answers seem the same. Besides that, she's very nice and very flexible.  I had two midterms on the same day and she let me take mine on a different day.  If you take this class, try to get David Diez as a TA.  He'll make the quarter A LOT better and help you more than she will.  He was the reason why I did so well and he's very concerned that you learn all the material.  Read all the chapters, form study groups and communicate with the TA a lot if you want a good grade.  Make sure you know your definitions for the tests.",0,0,NEGATIVE,0.9709509015083313
STATS 12,Introduction to Statistical Methods for Geography and Environmental Studies,Statistics,Randall Rojas,"{'Overall': 3.5, 'Users': 5.0, 'Easiness': 2.5, 'Clarity': 3.2, 'Workload': 2.2, 'Helpfulness': 3.5}",,,,04/01/2013,"ECON 41, STATS 11.SUPER EASY PROFESSOR. actually, top ten easiest at UCLA.You don't ever have to go to class, trust me you are wasting your time in class. just study his practice midterms, and memorise the answers!!!! they are exactly the same, word for word. I went to class first week, and got an A+. MY ONLY A+ AT UCLA.Go Rojas!! ",0,0,NEGATIVE,0.9868462085723877
